title,site,recorded_at,status,size_bytes
mendels_2024-04-29_10_30_00,mendels,2024-04-29T10:30:00+00:00,Ready,249607092
mendels_2024-04-29_10_20_00,mendels,2024-04-29T10:20:00+00:00,Ready,299704453
mendels_2024-04-29_10_10_01,mendels,2024-04-29T10:10:01+00:00,Ready,299550478
mendels_2024-04-29_10_00_00,mendels,2024-04-29T10:00:00+00:00,Ready,295291086
mendels_2024-04-29_09_50_00,mendels,2024-04-29T09:50:00+00:00,Ready,262995471
mendels_2024-04-29_09_40_01,mendels,2024-04-29T09:40:01+00:00,Ready,299608805
mendels_2024-04-29_09_30_00,mendels,2024-04-29T09:30:00+00:00,Ready,297477985
mendels_2024-04-29_09_20_00,mendels,2024-04-29T09:20:00+00:00,Ready,291584333
mendels_2024-04-29_09_10_00,mendels,2024-04-29T09:10:00+00:00,Ready,300108406
mendels_2024-04-29_09_00_01,mendels,2024-04-29T09:00:01+00:00,Ready,299579690
mendels_2024-04-29_08_55_35,mendels,2024-04-29T08:55:35+00:00,Ready,126551053
SiteA_2024-04-29_06_10_00,SiteA,2024-04-29T06:10:00+00:00,Ready,145756160
SiteA_2024-04-29_06_00_00,SiteA,2024-04-29T06:00:00+00:00,Ready,300075032
SiteA_2024-04-29_05_50_00,SiteA,2024-04-29T05:50:00+00:00,Ready,300077948
SiteA_2024-04-29_05_40_01,SiteA,2024-04-29T05:40:01+00:00,Ready,207669909
SiteA_2024-04-29_05_30_00,SiteA,2024-04-29T05:30:00+00:00,Ready,38457755
SiteA_2024-04-29_05_20_00,SiteA,2024-04-29T05:20:00+00:00,Ready,20720690
SiteA_2024-04-29_05_10_00,SiteA,2024-04-29T05:10:00+00:00,Ready,20120784
SiteA_2024-04-29_05_00_00,SiteA,2024-04-29T05:00:00+00:00,Ready,21640385
SiteA_2024-04-29_04_50_01,SiteA,2024-04-29T04:50:01+00:00,Ready,21193773
SiteA_2024-04-29_04_40_00,SiteA,2024-04-29T04:40:00+00:00,Ready,21272865
SiteA_2024-04-29_04_30_00,SiteA,2024-04-29T04:30:00+00:00,Ready,21289786
SiteA_2024-04-29_04_20_01,SiteA,2024-04-29T04:20:01+00:00,Ready,21425498
SiteA_2024-04-29_04_10_00,SiteA,2024-04-29T04:10:00+00:00,Ready,21586314
SiteA_2024-04-29_04_00_00,SiteA,2024-04-29T04:00:00+00:00,Ready,21946973
SiteA_2024-04-29_03_50_00,SiteA,2024-04-29T03:50:00+00:00,Ready,21506926
SiteA_2024-04-29_03_40_01,SiteA,2024-04-29T03:40:01+00:00,Ready,21714207
SiteA_2024-04-29_03_30_00,SiteA,2024-04-29T03:30:00+00:00,Ready,22078364
SiteA_2024-04-29_03_20_00,SiteA,2024-04-29T03:20:00+00:00,Ready,21461994
SiteA_2024-04-29_03_10_01,SiteA,2024-04-29T03:10:01+00:00,Ready,21923046
SiteA_2024-04-29_03_00_00,SiteA,2024-04-29T03:00:00+00:00,Ready,22745420
SiteA_2024-04-29_02_50_00,SiteA,2024-04-29T02:50:00+00:00,Ready,22849824
SiteA_2024-04-29_02_40_01,SiteA,2024-04-29T02:40:01+00:00,Ready,23230477
SiteA_2024-04-29_02_30_00,SiteA,2024-04-29T02:30:00+00:00,Ready,23094173
SiteA_2024-04-29_02_20_00,SiteA,2024-04-29T02:20:00+00:00,Ready,23212799
SiteA_2024-04-29_02_10_01,SiteA,2024-04-29T02:10:01+00:00,Ready,23203763
SiteA_2024-04-29_02_00_00,SiteA,2024-04-29T02:00:00+00:00,Ready,22602765
SiteA_2024-04-29_01_50_00,SiteA,2024-04-29T01:50:00+00:00,Ready,22461370
SiteA_2024-04-29_01_40_00,SiteA,2024-04-29T01:40:00+00:00,Ready,22703199
SiteA_2024-04-29_01_30_01,SiteA,2024-04-29T01:30:01+00:00,Ready,24100385
SiteA_2024-04-29_01_20_00,SiteA,2024-04-29T01:20:00+00:00,Ready,24394879
SiteA_2024-04-29_01_10_00,SiteA,2024-04-29T01:10:00+00:00,Ready,24937047
SiteA_2024-04-29_01_00_01,SiteA,2024-04-29T01:00:01+00:00,Ready,25164608
SiteA_2024-04-29_00_50_00,SiteA,2024-04-29T00:50:00+00:00,Ready,24458874
SiteA_2024-04-29_00_40_00,SiteA,2024-04-29T00:40:00+00:00,Ready,24510943
SiteA_2024-04-29_00_30_01,SiteA,2024-04-29T00:30:01+00:00,Ready,28208951
SiteA_2024-04-29_00_20_00,SiteA,2024-04-29T00:20:00+00:00,Ready,28064572
SiteA_2024-04-29_00_10_00,SiteA,2024-04-29T00:10:00+00:00,Ready,25086582
SiteA_2024-04-29_00_00_00,SiteA,2024-04-29T00:00:00+00:00,Ready,24229739
SiteA_2024-04-28_23_50_01,SiteA,2024-04-28T23:50:01+00:00,Ready,23980999
SiteA_2024-04-28_23_40_00,SiteA,2024-04-28T23:40:00+00:00,Ready,26804747
SiteA_2024-04-28_23_30_00,SiteA,2024-04-28T23:30:00+00:00,Ready,26246356
SiteA_2024-04-28_23_20_00,SiteA,2024-04-28T23:20:00+00:00,Ready,27509354
SiteA_2024-04-28_23_10_01,SiteA,2024-04-28T23:10:01+00:00,Ready,27548001
SiteA_2024-04-28_23_00_00,SiteA,2024-04-28T23:00:00+00:00,Ready,28615844
SiteA_2024-04-28_22_50_00,SiteA,2024-04-28T22:50:00+00:00,Ready,31102178
SiteA_2024-04-28_22_40_00,SiteA,2024-04-28T22:40:00+00:00,Ready,28399996
SiteA_2024-04-28_22_30_01,SiteA,2024-04-28T22:30:01+00:00,Ready,37751004
SiteA_2024-04-28_22_20_00,SiteA,2024-04-28T22:20:00+00:00,Ready,41522805
SiteA_2024-04-28_22_10_00,SiteA,2024-04-28T22:10:00+00:00,Ready,33438784
SiteA_2024-04-28_22_00_00,SiteA,2024-04-28T22:00:00+00:00,Ready,92711793
SiteA_2024-04-28_21_50_01,SiteA,2024-04-28T21:50:01+00:00,Ready,92838898
SiteA_2024-04-28_21_40_00,SiteA,2024-04-28T21:40:00+00:00,Ready,88055822
SiteA_2024-04-28_21_30_00,SiteA,2024-04-28T21:30:00+00:00,Ready,90690224
SiteA_2024-04-28_21_20_00,SiteA,2024-04-28T21:20:00+00:00,Ready,90282316
SiteA_2024-04-28_21_10_01,SiteA,2024-04-28T21:10:01+00:00,Ready,87807301
SiteA_2024-04-28_21_00_00,SiteA,2024-04-28T21:00:00+00:00,Ready,87915615
SiteA_2024-04-28_20_50_00,SiteA,2024-04-28T20:50:00+00:00,Ready,86626819
SiteA_2024-04-28_20_40_01,SiteA,2024-04-28T20:40:01+00:00,Ready,90997633
SiteA_2024-04-28_20_30_00,SiteA,2024-04-28T20:30:00+00:00,Ready,134662044
SiteA_2024-04-28_20_20_00,SiteA,2024-04-28T20:20:00+00:00,Ready,271209627
SiteA_2024-04-28_20_10_00,SiteA,2024-04-28T20:10:00+00:00,Ready,300087617
SiteA_2024-04-28_20_05_29,SiteA,2024-04-28T20:05:29+00:00,Ready,135383444
mendels_2024-04-28_19_00_00,mendels,2024-04-28T19:00:00+00:00,Ready,142348288
mendels_2024-04-28_18_50_00,mendels,2024-04-28T18:50:00+00:00,Ready,300096475
mendels_2024-04-28_18_40_00,mendels,2024-04-28T18:40:00+00:00,Ready,260825618
mendels_2024-04-28_18_30_01,mendels,2024-04-28T18:30:01+00:00,Ready,273430040
mendels_2024-04-28_18_20_00,mendels,2024-04-28T18:20:00+00:00,Ready,299872902
mendels_2024-04-28_18_10_00,mendels,2024-04-28T18:10:00+00:00,Ready,300078603
mendels_2024-04-28_18_00_01,mendels,2024-04-28T18:00:01+00:00,Ready,299611822
mendels_2024-04-28_17_50_00,mendels,2024-04-28T17:50:00+00:00,Ready,298414011
mendels_2024-04-28_17_40_00,mendels,2024-04-28T17:40:00+00:00,Ready,300080869
mendels_2024-04-28_17_30_00,mendels,2024-04-28T17:30:00+00:00,Ready,299957747
mendels_2024-04-28_17_20_01,mendels,2024-04-28T17:20:01+00:00,Ready,299595877
mendels_2024-04-28_17_10_00,mendels,2024-04-28T17:10:00+00:00,Ready,300048888
mendels_2024-04-28_17_00_01,mendels,2024-04-28T17:00:01+00:00,Ready,299615838
mendels_2024-04-28_16_50_00,mendels,2024-04-28T16:50:00+00:00,Ready,300119092
mendels_2024-04-28_16_40_00,mendels,2024-04-28T16:40:00+00:00,Ready,266526521
mendels_2024-04-28_16_30_00,mendels,2024-04-28T16:30:00+00:00,Ready,297360782
mendels_2024-04-28_16_20_01,mendels,2024-04-28T16:20:01+00:00,Ready,299562285
mendels_2024-04-28_16_10_00,mendels,2024-04-28T16:10:00+00:00,Ready,300096867
mendels_2024-04-28_16_00_00,mendels,2024-04-28T16:00:00+00:00,Ready,299910938
mendels_2024-04-28_15_50_00,mendels,2024-04-28T15:50:00+00:00,Ready,300115919
mendels_2024-04-28_15_40_01,mendels,2024-04-28T15:40:01+00:00,Ready,299578235
mendels_2024-04-28_15_30_00,mendels,2024-04-28T15:30:00+00:00,Ready,300039167
mendels_2024-04-28_15_20_00,mendels,2024-04-28T15:20:00+00:00,Ready,300096857
mendels_2024-04-28_15_10_01,mendels,2024-04-28T15:10:01+00:00,Ready,299504913
mendels_2024-04-28_15_00_00,mendels,2024-04-28T15:00:00+00:00,Ready,300096656
mendels_2024-04-28_14_50_00,mendels,2024-04-28T14:50:00+00:00,Ready,300014269
mendels_2024-04-28_14_40_01,mendels,2024-04-28T14:40:01+00:00,Ready,299567794
mendels_2024-04-28_14_30_00,mendels,2024-04-28T14:30:00+00:00,Ready,300059192
mendels_2024-04-28_14_20_00,mendels,2024-04-28T14:20:00+00:00,Ready,300011110
mendels_2024-04-28_14_10_00,mendels,2024-04-28T14:10:00+00:00,Ready,299931179
mendels_2024-04-28_14_00_01,mendels,2024-04-28T14:00:01+00:00,Ready,299591613
mendels_2024-04-28_13_50_00,mendels,2024-04-28T13:50:00+00:00,Ready,300045503
mendels_2024-04-28_13_40_00,mendels,2024-04-28T13:40:00+00:00,Ready,299422774
mendels_2024-04-28_13_30_01,mendels,2024-04-28T13:30:01+00:00,Ready,299624841
mendels_2024-04-28_13_20_00,mendels,2024-04-28T13:20:00+00:00,Ready,297637982
mendels_2024-04-28_13_10_00,mendels,2024-04-28T13:10:00+00:00,Ready,300078085
mendels_2024-04-28_13_00_00,mendels,2024-04-28T13:00:00+00:00,Ready,292753489
mendels_2024-04-28_12_50_01,mendels,2024-04-28T12:50:01+00:00,Ready,299623887
mendels_2024-04-28_12_40_00,mendels,2024-04-28T12:40:00+00:00,Ready,300120710
mendels_2024-04-28_12_30_00,mendels,2024-04-28T12:30:00+00:00,Ready,300067698
mendels_2024-04-28_12_20_01,mendels,2024-04-28T12:20:01+00:00,Ready,299550564
mendels_2024-04-28_12_10_00,mendels,2024-04-28T12:10:00+00:00,Ready,264123613
mendels_2024-04-28_12_00_00,mendels,2024-04-28T12:00:00+00:00,Ready,278928671
mendels_2024-04-28_11_50_00,mendels,2024-04-28T11:50:00+00:00,Ready,277020994
mendels_2024-04-28_11_40_01,mendels,2024-04-28T11:40:01+00:00,Ready,298856256
mendels_2024-04-28_11_30_00,mendels,2024-04-28T11:30:00+00:00,Ready,279598375
mendels_2024-04-28_11_20_00,mendels,2024-04-28T11:20:00+00:00,Ready,231868862
mendels_2024-04-28_11_10_01,mendels,2024-04-28T11:10:01+00:00,Ready,270265962
mendels_2024-04-28_11_00_00,mendels,2024-04-28T11:00:00+00:00,Ready,286091621
mendels_2024-04-28_10_50_00,mendels,2024-04-28T10:50:00+00:00,Ready,242573352
mendels_2024-04-28_10_40_00,mendels,2024-04-28T10:40:00+00:00,Ready,244350429
mendels_2024-04-28_10_30_00,mendels,2024-04-28T10:30:00+00:00,Ready,238012268
mendels_2024-04-28_10_20_01,mendels,2024-04-28T10:20:01+00:00,Ready,235461883
mendels_2024-04-28_10_10_00,mendels,2024-04-28T10:10:00+00:00,Ready,232601476
mendels_2024-04-28_10_00_00,mendels,2024-04-28T10:00:00+00:00,Ready,200658881
mendels_2024-04-28_09_50_01,mendels,2024-04-28T09:50:01+00:00,Ready,197199016
mendels_2024-04-28_09_40_00,mendels,2024-04-28T09:40:00+00:00,Ready,241401346
mendels_2024-04-28_09_30_00,mendels,2024-04-28T09:30:00+00:00,Ready,241106792
mendels_2024-04-28_09_20_00,mendels,2024-04-28T09:20:00+00:00,Ready,208802702
mendels_2024-04-28_09_10_01,mendels,2024-04-28T09:10:01+00:00,Ready,271192751
mendels_2024-04-28_09_00_00,mendels,2024-04-28T09:00:00+00:00,Ready,241874057
mendels_2024-04-28_08_55_34,mendels,2024-04-28T08:55:34+00:00,Ready,105648988
SiteA_2024-04-28_06_10_00,SiteA,2024-04-28T06:10:00+00:00,Ready,138940416
SiteA_2024-04-28_06_00_00,SiteA,2024-04-28T06:00:00+00:00,Ready,300068336
SiteA_2024-04-28_05_50_01,SiteA,2024-04-28T05:50:01+00:00,Ready,142235283
SiteA_2024-04-28_05_40_00,SiteA,2024-04-28T05:40:00+00:00,Ready,26660142
SiteA_2024-04-28_05_30_00,SiteA,2024-04-28T05:30:00+00:00,Ready,15766809
SiteA_2024-04-28_05_20_00,SiteA,2024-04-28T05:20:00+00:00,Ready,14590354
SiteA_2024-04-28_05_10_01,SiteA,2024-04-28T05:10:01+00:00,Ready,14433760
SiteA_2024-04-28_05_00_00,SiteA,2024-04-28T05:00:00+00:00,Ready,14553058
SiteA_2024-04-28_04_50_00,SiteA,2024-04-28T04:50:00+00:00,Ready,14546032
SiteA_2024-04-28_04_40_00,SiteA,2024-04-28T04:40:00+00:00,Ready,14547993
SiteA_2024-04-28_04_30_00,SiteA,2024-04-28T04:30:00+00:00,Ready,14541857
SiteA_2024-04-28_04_20_01,SiteA,2024-04-28T04:20:01+00:00,Ready,14466310
SiteA_2024-04-28_04_10_00,SiteA,2024-04-28T04:10:00+00:00,Ready,14561606
SiteA_2024-04-28_04_00_00,SiteA,2024-04-28T04:00:00+00:00,Ready,14541584
SiteA_2024-04-28_03_50_01,SiteA,2024-04-28T03:50:01+00:00,Ready,14690745
SiteA_2024-04-28_03_40_00,SiteA,2024-04-28T03:40:00+00:00,Ready,14578643
SiteA_2024-04-28_03_30_00,SiteA,2024-04-28T03:30:00+00:00,Ready,14562193
SiteA_2024-04-28_03_20_00,SiteA,2024-04-28T03:20:00+00:00,Ready,14498604
SiteA_2024-04-28_03_10_01,SiteA,2024-04-28T03:10:01+00:00,Ready,14457241
SiteA_2024-04-28_03_00_00,SiteA,2024-04-28T03:00:00+00:00,Ready,14537263
SiteA_2024-04-28_02_50_00,SiteA,2024-04-28T02:50:00+00:00,Ready,14697145
SiteA_2024-04-28_02_40_01,SiteA,2024-04-28T02:40:01+00:00,Ready,14638779
SiteA_2024-04-28_02_30_00,SiteA,2024-04-28T02:30:00+00:00,Ready,14476568
SiteA_2024-04-28_02_20_00,SiteA,2024-04-28T02:20:00+00:00,Ready,27533251
SiteA_2024-04-28_02_10_01,SiteA,2024-04-28T02:10:01+00:00,Ready,34254663
SiteA_2024-04-28_02_00_00,SiteA,2024-04-28T02:00:00+00:00,Ready,33822078
SiteA_2024-04-28_01_50_00,SiteA,2024-04-28T01:50:00+00:00,Ready,33713473
SiteA_2024-04-28_01_40_01,SiteA,2024-04-28T01:40:01+00:00,Ready,34403820
SiteA_2024-04-28_01_30_00,SiteA,2024-04-28T01:30:00+00:00,Ready,32374108
SiteA_2024-04-28_01_20_00,SiteA,2024-04-28T01:20:00+00:00,Ready,21183135
SiteA_2024-04-28_01_10_01,SiteA,2024-04-28T01:10:01+00:00,Ready,37772801
SiteA_2024-04-28_01_00_00,SiteA,2024-04-28T01:00:00+00:00,Ready,25189206
SiteA_2024-04-28_00_50_00,SiteA,2024-04-28T00:50:00+00:00,Ready,25163093
SiteA_2024-04-28_00_40_00,SiteA,2024-04-28T00:40:00+00:00,Ready,26197683
SiteA_2024-04-28_00_30_01,SiteA,2024-04-28T00:30:01+00:00,Ready,40246495
SiteA_2024-04-28_00_20_00,SiteA,2024-04-28T00:20:00+00:00,Ready,42309206
SiteA_2024-04-28_00_10_00,SiteA,2024-04-28T00:10:00+00:00,Ready,32731318
SiteA_2024-04-28_00_00_00,SiteA,2024-04-28T00:00:00+00:00,Ready,33314820
SiteA_2024-04-27_23_50_01,SiteA,2024-04-27T23:50:01+00:00,Ready,53182052
SiteA_2024-04-27_23_40_00,SiteA,2024-04-27T23:40:00+00:00,Ready,45210252
SiteA_2024-04-27_23_30_00,SiteA,2024-04-27T23:30:00+00:00,Ready,16425783
SiteA_2024-04-27_23_20_00,SiteA,2024-04-27T23:20:00+00:00,Ready,16282913
SiteA_2024-04-27_23_10_01,SiteA,2024-04-27T23:10:01+00:00,Ready,24502472
SiteA_2024-04-27_23_00_00,SiteA,2024-04-27T23:00:00+00:00,Ready,16826109
SiteA_2024-04-27_22_50_00,SiteA,2024-04-27T22:50:00+00:00,Ready,22774213
SiteA_2024-04-27_22_40_00,SiteA,2024-04-27T22:40:00+00:00,Ready,22295105
SiteA_2024-04-27_22_30_01,SiteA,2024-04-27T22:30:01+00:00,Ready,18493313
SiteA_2024-04-27_22_20_00,SiteA,2024-04-27T22:20:00+00:00,Ready,51386669
SiteA_2024-04-27_22_10_00,SiteA,2024-04-27T22:10:00+00:00,Ready,46689911
SiteA_2024-04-27_22_00_00,SiteA,2024-04-27T22:00:00+00:00,Ready,35503888
SiteA_2024-04-27_21_50_01,SiteA,2024-04-27T21:50:01+00:00,Ready,21335139
SiteA_2024-04-27_21_40_00,SiteA,2024-04-27T21:40:00+00:00,Ready,82185721
SiteA_2024-04-27_21_30_00,SiteA,2024-04-27T21:30:00+00:00,Ready,81854566
SiteA_2024-04-27_21_20_00,SiteA,2024-04-27T21:20:00+00:00,Ready,82839666
SiteA_2024-04-27_21_10_01,SiteA,2024-04-27T21:10:01+00:00,Ready,83909822
SiteA_2024-04-27_21_00_00,SiteA,2024-04-27T21:00:00+00:00,Ready,85203679
SiteA_2024-04-27_20_50_00,SiteA,2024-04-27T20:50:00+00:00,Ready,84387950
SiteA_2024-04-27_20_40_01,SiteA,2024-04-27T20:40:01+00:00,Ready,84283099
SiteA_2024-04-27_20_30_00,SiteA,2024-04-27T20:30:00+00:00,Ready,93678741
SiteA_2024-04-27_20_20_00,SiteA,2024-04-27T20:20:00+00:00,Ready,142183015
SiteA_2024-04-27_20_10_00,SiteA,2024-04-27T20:10:00+00:00,Ready,274908137
SiteA_2024-04-27_20_05_30,SiteA,2024-04-27T20:05:30+00:00,Ready,134918763
mendels_2024-04-27_19_00_01,mendels,2024-04-27T19:00:01+00:00,Ready,149164032
mendels_2024-04-27_18_50_00,mendels,2024-04-27T18:50:00+00:00,Ready,300082563
mendels_2024-04-27_18_40_00,mendels,2024-04-27T18:40:00+00:00,Ready,300075828
mendels_2024-04-27_18_30_00,mendels,2024-04-27T18:30:00+00:00,Ready,300057476
mendels_2024-04-27_18_20_01,mendels,2024-04-27T18:20:01+00:00,Ready,299592036
mendels_2024-04-27_18_10_00,mendels,2024-04-27T18:10:00+00:00,Ready,300047220
mendels_2024-04-27_18_00_00,mendels,2024-04-27T18:00:00+00:00,Ready,297260614
mendels_2024-04-27_17_50_00,mendels,2024-04-27T17:50:00+00:00,Ready,270428277
mendels_2024-04-27_17_40_01,mendels,2024-04-27T17:40:01+00:00,Ready,292516539
mendels_2024-04-27_17_30_00,mendels,2024-04-27T17:30:00+00:00,Ready,258290155
mendels_2024-04-27_17_20_00,mendels,2024-04-27T17:20:00+00:00,Ready,271496508
mendels_2024-04-27_17_10_00,mendels,2024-04-27T17:10:00+00:00,Ready,259708082
mendels_2024-04-27_17_00_01,mendels,2024-04-27T17:00:01+00:00,Ready,258921985
mendels_2024-04-27_16_50_00,mendels,2024-04-27T16:50:00+00:00,Ready,249850151
mendels_2024-04-27_16_40_00,mendels,2024-04-27T16:40:00+00:00,Ready,232944509
mendels_2024-04-27_16_30_01,mendels,2024-04-27T16:30:01+00:00,Ready,284327911
mendels_2024-04-27_16_20_00,mendels,2024-04-27T16:20:00+00:00,Ready,251678294
mendels_2024-04-27_16_10_00,mendels,2024-04-27T16:10:00+00:00,Ready,260377966
mendels_2024-04-27_16_00_01,mendels,2024-04-27T16:00:01+00:00,Ready,272976733
mendels_2024-04-27_15_50_00,mendels,2024-04-27T15:50:00+00:00,Ready,269842055
mendels_2024-04-27_15_40_00,mendels,2024-04-27T15:40:00+00:00,Ready,221742874
mendels_2024-04-27_15_30_01,mendels,2024-04-27T15:30:01+00:00,Ready,198818447
mendels_2024-04-27_15_20_00,mendels,2024-04-27T15:20:00+00:00,Ready,200100266
mendels_2024-04-27_15_10_00,mendels,2024-04-27T15:10:00+00:00,Ready,219486004
mendels_2024-04-27_15_00_00,mendels,2024-04-27T15:00:00+00:00,Ready,190369400
mendels_2024-04-27_14_50_01,mendels,2024-04-27T14:50:01+00:00,Ready,193308542
mendels_2024-04-27_14_40_00,mendels,2024-04-27T14:40:00+00:00,Ready,196938825
mendels_2024-04-27_14_30_00,mendels,2024-04-27T14:30:00+00:00,Ready,199651793
mendels_2024-04-27_14_20_00,mendels,2024-04-27T14:20:00+00:00,Ready,194831337
mendels_2024-04-27_14_10_01,mendels,2024-04-27T14:10:01+00:00,Ready,217601787
mendels_2024-04-27_14_00_00,mendels,2024-04-27T14:00:00+00:00,Ready,178709867
mendels_2024-04-27_13_50_00,mendels,2024-04-27T13:50:00+00:00,Ready,239195051
mendels_2024-04-27_13_40_01,mendels,2024-04-27T13:40:01+00:00,Ready,188552041
mendels_2024-04-27_13_30_00,mendels,2024-04-27T13:30:00+00:00,Ready,209228711
mendels_2024-04-27_13_20_00,mendels,2024-04-27T13:20:00+00:00,Ready,213041907
mendels_2024-04-27_13_10_00,mendels,2024-04-27T13:10:00+00:00,Ready,237693571
mendels_2024-04-27_13_00_01,mendels,2024-04-27T13:00:01+00:00,Ready,273923380
mendels_2024-04-27_12_50_00,mendels,2024-04-27T12:50:00+00:00,Ready,211536130
mendels_2024-04-27_12_40_00,mendels,2024-04-27T12:40:00+00:00,Ready,235508756
mendels_2024-04-27_12_30_00,mendels,2024-04-27T12:30:00+00:00,Ready,275028705
mendels_2024-04-27_12_20_01,mendels,2024-04-27T12:20:01+00:00,Ready,260265935
mendels_2024-04-27_12_10_00,mendels,2024-04-27T12:10:00+00:00,Ready,248996049
mendels_2024-04-27_12_00_00,mendels,2024-04-27T12:00:00+00:00,Ready,207662090
mendels_2024-04-27_11_50_00,mendels,2024-04-27T11:50:00+00:00,Ready,189911262
mendels_2024-04-27_11_40_01,mendels,2024-04-27T11:40:01+00:00,Ready,254591762
mendels_2024-04-27_11_30_00,mendels,2024-04-27T11:30:00+00:00,Ready,205845432
mendels_2024-04-27_11_20_00,mendels,2024-04-27T11:20:00+00:00,Ready,195952929
mendels_2024-04-27_11_10_01,mendels,2024-04-27T11:10:01+00:00,Ready,153504071
mendels_2024-04-27_11_00_00,mendels,2024-04-27T11:00:00+00:00,Ready,182712414
mendels_2024-04-27_10_50_00,mendels,2024-04-27T10:50:00+00:00,Ready,232720894
mendels_2024-04-27_10_40_01,mendels,2024-04-27T10:40:01+00:00,Ready,199237545
mendels_2024-04-27_10_30_00,mendels,2024-04-27T10:30:00+00:00,Ready,184675960
mendels_2024-04-27_10_20_00,mendels,2024-04-27T10:20:00+00:00,Ready,178862419
mendels_2024-04-27_10_10_01,mendels,2024-04-27T10:10:01+00:00,Ready,233092110
mendels_2024-04-27_10_00_00,mendels,2024-04-27T10:00:00+00:00,Ready,265960671
mendels_2024-04-27_09_50_00,mendels,2024-04-27T09:50:00+00:00,Ready,252933232
mendels_2024-04-27_09_40_01,mendels,2024-04-27T09:40:01+00:00,Ready,231807116
mendels_2024-04-27_09_30_00,mendels,2024-04-27T09:30:00+00:00,Ready,231257499
mendels_2024-04-27_09_20_00,mendels,2024-04-27T09:20:00+00:00,Ready,216057448
mendels_2024-04-27_09_10_00,mendels,2024-04-27T09:10:00+00:00,Ready,211999033
mendels_2024-04-27_09_00_01,mendels,2024-04-27T09:00:01+00:00,Ready,206212947
mendels_2024-04-27_08_55_35,mendels,2024-04-27T08:55:35+00:00,Ready,80322095
SiteA_2024-04-27_06_10_00,SiteA,2024-04-27T06:10:00+00:00,Ready,149164032
SiteA_2024-04-27_06_00_00,SiteA,2024-04-27T06:00:00+00:00,Ready,300065289
SiteA_2024-04-27_05_50_01,SiteA,2024-04-27T05:50:01+00:00,Ready,203709864
SiteA_2024-04-27_05_40_00,SiteA,2024-04-27T05:40:00+00:00,Ready,53798399
SiteA_2024-04-27_05_30_00,SiteA,2024-04-27T05:30:00+00:00,Ready,18767004
SiteA_2024-04-27_05_20_00,SiteA,2024-04-27T05:20:00+00:00,Ready,14462226
SiteA_2024-04-27_05_10_01,SiteA,2024-04-27T05:10:01+00:00,Ready,13909054
SiteA_2024-04-27_05_00_00,SiteA,2024-04-27T05:00:00+00:00,Ready,14087578
SiteA_2024-04-27_04_50_00,SiteA,2024-04-27T04:50:00+00:00,Ready,13896145
SiteA_2024-04-27_04_40_01,SiteA,2024-04-27T04:40:01+00:00,Ready,13648946
SiteA_2024-04-27_04_30_00,SiteA,2024-04-27T04:30:00+00:00,Ready,15368376
SiteA_2024-04-27_04_20_00,SiteA,2024-04-27T04:20:00+00:00,Ready,16175576
SiteA_2024-04-27_04_10_01,SiteA,2024-04-27T04:10:01+00:00,Ready,16078981
SiteA_2024-04-27_04_00_00,SiteA,2024-04-27T04:00:00+00:00,Ready,16158385
SiteA_2024-04-27_03_50_00,SiteA,2024-04-27T03:50:00+00:00,Ready,16227155
SiteA_2024-04-27_03_40_00,SiteA,2024-04-27T03:40:00+00:00,Ready,16039137
SiteA_2024-04-27_03_30_01,SiteA,2024-04-27T03:30:01+00:00,Ready,16110672
SiteA_2024-04-27_03_20_00,SiteA,2024-04-27T03:20:00+00:00,Ready,16009588
SiteA_2024-04-27_03_10_00,SiteA,2024-04-27T03:10:00+00:00,Ready,15203558
SiteA_2024-04-27_03_00_01,SiteA,2024-04-27T03:00:01+00:00,Ready,18017529
SiteA_2024-04-27_02_50_00,SiteA,2024-04-27T02:50:00+00:00,Ready,21540401
SiteA_2024-04-27_02_40_00,SiteA,2024-04-27T02:40:00+00:00,Ready,16834055
SiteA_2024-04-27_02_30_00,SiteA,2024-04-27T02:30:00+00:00,Ready,14111697
SiteA_2024-04-27_02_20_00,SiteA,2024-04-27T02:20:00+00:00,Ready,14083629
SiteA_2024-04-27_02_10_01,SiteA,2024-04-27T02:10:01+00:00,Ready,14104511
SiteA_2024-04-27_02_00_00,SiteA,2024-04-27T02:00:00+00:00,Ready,14091242
SiteA_2024-04-27_01_50_00,SiteA,2024-04-27T01:50:00+00:00,Ready,14063246
SiteA_2024-04-27_01_40_00,SiteA,2024-04-27T01:40:00+00:00,Ready,14001881
SiteA_2024-04-27_01_30_01,SiteA,2024-04-27T01:30:01+00:00,Ready,46595000
SiteA_2024-04-27_01_20_00,SiteA,2024-04-27T01:20:00+00:00,Ready,57062381
SiteA_2024-04-27_01_10_00,SiteA,2024-04-27T01:10:00+00:00,Ready,57128633
SiteA_2024-04-27_01_00_00,SiteA,2024-04-27T01:00:00+00:00,Ready,56934531
SiteA_2024-04-27_00_50_01,SiteA,2024-04-27T00:50:01+00:00,Ready,57146838
SiteA_2024-04-27_00_40_00,SiteA,2024-04-27T00:40:00+00:00,Ready,58279257
SiteA_2024-04-27_00_30_00,SiteA,2024-04-27T00:30:00+00:00,Ready,59899034
SiteA_2024-04-27_00_20_01,SiteA,2024-04-27T00:20:01+00:00,Ready,52755942
SiteA_2024-04-27_00_10_00,SiteA,2024-04-27T00:10:00+00:00,Ready,18265710
